Sample 02872: {'mpuData': {'accelX': 25856, 'accelY': 24342, 'accelZ': 12315}, 'adcData': {'adcX': 0, 'adcY': 61963, 'adcZ': 51981}}
Sample 02873: {'mpuData': {'accelX': 23040, 'accelY': 21014, 'accelZ': 27}, 'adcData': {'adcX': 0, 'adcY': 15874, 'adcZ': 61447}}
Sample 02874: {'mpuData': {'accelX': 34048, 'accelY': 18710, 'accelZ': 7195}, 'adcData': {'adcX': 0, 'adcY': 25090, 'adcZ': 777}}
Sample 02875: {'mpuData': {'accelX': 29696, 'accelY': 27670, 'accelZ': 5147}, 'adcData': {'adcX': 0, 'adcY': 60166, 'adcZ': 65291}}
Sample 02876: {'mpuData': {'accelX': 35840, 'accelY': 21270, 'accelZ': 5403}, 'adcData': {'adcX': 0, 'adcY': 61451, 'adcZ': 52493}}
Sample 02877: {'mpuData': {'accelX': 41472, 'accelY': 21270, 'accelZ': 4891}, 'adcData': {'adcX': 0, 'adcY': 11266, 'adcZ': 57607}}
Sample 02878: {'mpuData': {'accelX': 40192, 'accelY': 17942, 'accelZ': 61722}, 'adcData': {'adcX': 0, 'adcY': 25858, 'adcZ': 777}}
Sample 02879: {'mpuData': {'accelX': 39680, 'accelY': 15382, 'accelZ': 10267}, 'adcData': {'adcX': 0, 'adcY': 61702, 'adcZ': 2572}}
Sample 02880: {'mpuData': {'accelX': 45568, 'accelY': 15894, 'accelZ': 6427}, 'adcData': {'adcX': 0, 'adcY': 2828, 'adcZ': 57101}}
Sample 02881: {'mpuData': {'accelX': 43520, 'accelY': 16918, 'accelZ': 17179}, 'adcData': {'adcX': 0, 'adcY': 19714, 'adcZ': 59655}}
Sample 02882: {'mpuData': {'accelX': 46848, 'accelY': 15382, 'accelZ': 63514}, 'adcData': {'adcX': 0, 'adcY': 25602, 'adcZ': 1545}}
Sample 02883: {'mpuData': {'accelX': 44032, 'accelY': 10262, 'accelZ': 14363}, 'adcData': {'adcX': 0, 'adcY': 63750, 'adcZ': 6668}}
Sample 02884: {'mpuData': {'accelX': 38912, 'accelY': 17174, 'accelZ': 56602}, 'adcData': {'adcX': 0, 'adcY': 2316, 'adcZ': 56845}}
Sample 02885: {'mpuData': {'accelX': 39936, 'accelY': 7958, 'accelZ': 12571}, 'adcData': {'adcX': 0, 'adcY': 18178, 'adcZ': 55047}}
Sample 02886: {'mpuData': {'accelX': 38656, 'accelY': 14614, 'accelZ': 18459}, 'adcData': {'adcX': 0, 'adcY': 23298, 'adcZ': 64008}}
Sample 02887: {'mpuData': {'accelX': 38656, 'accelY': 10774, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 1799, 'adcZ': 7948}}
Sample 02888: {'mpuData': {'accelX': 31232, 'accelY': 19478, 'accelZ': 8987}, 'adcData': {'adcX': 0, 'adcY': 12556, 'adcZ': 65037}}
Sample 02889: {'mpuData': {'accelX': 41728, 'accelY': 13846, 'accelZ': 15643}, 'adcData': {'adcX': 0, 'adcY': 27394, 'adcZ': 59911}}
Sample 02890: {'mpuData': {'accelX': 31744, 'accelY': 9750, 'accelZ': 2331}, 'adcData': {'adcX': 0, 'adcY': 22018, 'adcZ': 61960}}
Sample 02891: {'mpuData': {'accelX': 33536, 'accelY': 17942, 'accelZ': 7451}, 'adcData': {'adcX': 0, 'adcY': 64262, 'adcZ': 7692}}
Sample 02892: {'mpuData': {'accelX': 33280, 'accelY': 18198, 'accelZ': 2075}, 'adcData': {'adcX': 0, 'adcY': 12556, 'adcZ': 65293}}
Sample 02893: {'mpuData': {'accelX': 30464, 'accelY': 22550, 'accelZ': 11547}, 'adcData': {'adcX': 0, 'adcY': 23810, 'adcZ': 57351}}
Sample 02894: {'mpuData': {'accelX': 33024, 'accelY': 27926, 'accelZ': 3099}, 'adcData': {'adcX': 0, 'adcY': 20482, 'adcZ': 61448}}
Sample 02895: {'mpuData': {'accelX': 26624, 'accelY': 19990, 'accelZ': 58650}, 'adcData': {'adcX': 0, 'adcY': 64518, 'adcZ': 6412}}
Sample 02896: {'mpuData': {'accelX': 27392, 'accelY': 23062, 'accelZ': 2587}, 'adcData': {'adcX': 0, 'adcY': 16396, 'adcZ': 4110}}
Sample 02897: {'mpuData': {'accelX': 35328, 'accelY': 28182, 'accelZ': 65050}, 'adcData': {'adcX': 0, 'adcY': 47873, 'adcZ': 33031}}
Sample 02898: {'mpuData': {'accelX': 35584, 'accelY': 26134, 'accelZ': 795}, 'adcData': {'adcX': 0, 'adcY': 26114, 'adcZ': 58632}}
Sample 02899: {'mpuData': {'accelX': 37632, 'accelY': 28950, 'accelZ': 6683}, 'adcData': {'adcX': 0, 'adcY': 8711, 'adcZ': 65291}}
Sample 02900: {'mpuData': {'accelX': 41216, 'accelY': 23830, 'accelZ': 539}, 'adcData': {'adcX': 0, 'adcY': 15628, 'adcZ': 29197}}
Sample 02901: {'mpuData': {'accelX': 45312, 'accelY': 27414, 'accelZ': 64794}, 'adcData': {'adcX': 0, 'adcY': 57088, 'adcZ': 60934}}
Sample 02902: {'mpuData': {'accelX': 45056, 'accelY': 26134, 'accelZ': 56346}, 'adcData': {'adcX': 0, 'adcY': 20482, 'adcZ': 62984}}
Sample 02903: {'mpuData': {'accelX': 46336, 'accelY': 28694, 'accelZ': 53530}, 'adcData': {'adcX': 0, 'adcY': 57094, 'adcZ': 3596}}
Sample 02904: {'mpuData': {'accelX': 44288, 'accelY': 19734, 'accelZ': 4379}, 'adcData': {'adcX': 0, 'adcY': 13580, 'adcZ': 5390}}
Sample 02905: {'mpuData': {'accelX': 45824, 'accelY': 25622, 'accelZ': 58650}, 'adcData': {'adcX': 0, 'adcY': 30210, 'adcZ': 57351}}
Sample 02906: {'mpuData': {'accelX': 45056, 'accelY': 22038, 'accelZ': 62234}, 'adcData': {'adcX': 0, 'adcY': 20994, 'adcZ': 61448}}
Sample 02907: {'mpuData': {'accelX': 40192, 'accelY': 28950, 'accelZ': 59162}, 'adcData': {'adcX': 0, 'adcY': 63750, 'adcZ': 7948}}
Sample 02908: {'mpuData': {'accelX': 40960, 'accelY': 23574, 'accelZ': 539}, 'adcData': {'adcX': 0, 'adcY': 17420, 'adcZ': 6926}}
Sample 02909: {'mpuData': {'accelX': 45568, 'accelY': 22294, 'accelZ': 5147}, 'adcData': {'adcX': 0, 'adcY': 31490, 'adcZ': 57095}}
Sample 02910: {'mpuData': {'accelX': 36096, 'accelY': 14870, 'accelZ': 5915}, 'adcData': {'adcX': 0, 'adcY': 33794, 'adcZ': 7433}}
Sample 02911: {'mpuData': {'accelX': 40704, 'accelY': 20758, 'accelZ': 12571}, 'adcData': {'adcX': 0, 'adcY': 54534, 'adcZ': 4108}}
Sample 02912: {'mpuData': {'accelX': 38912, 'accelY': 12822, 'accelZ': 6683}, 'adcData': {'adcX': 0, 'adcY': 14092, 'adcZ': 7950}}
Sample 02913: {'mpuData': {'accelX': 40192, 'accelY': 17430, 'accelZ': 8731}, 'adcData': {'adcX': 0, 'adcY': 27138, 'adcZ': 57095}}
Sample 02914: {'mpuData': {'accelX': 44032, 'accelY': 15894, 'accelZ': 12827}, 'adcData': {'adcX': 0, 'adcY': 15618, 'adcZ': 58632}}
Sample 02915: {'mpuData': {'accelX': 31488, 'accelY': 12310, 'accelZ': 19739}, 'adcData': {'adcX': 0, 'adcY': 61446, 'adcZ': 6924}}
Sample 02916: {'mpuData': {'accelX': 36096, 'accelY': 17430, 'accelZ': 14363}, 'adcData': {'adcX': 0, 'adcY': 16652, 'adcZ': 5902}}
Sample 02917: {'mpuData': {'accelX': 36352, 'accelY': 12822, 'accelZ': 8731}, 'adcData': {'adcX': 0, 'adcY': 23810, 'adcZ': 51719}}
Sample 02918: {'mpuData': {'accelX': 34048, 'accelY': 11286, 'accelZ': 3867}, 'adcData': {'adcX': 0, 'adcY': 19202, 'adcZ': 60936}}
Sample 02919: {'mpuData': {'accelX': 35840, 'accelY': 16150, 'accelZ': 5147}, 'adcData': {'adcX': 0, 'adcY': 56838, 'adcZ': 2572}}
Sample 02920: {'mpuData': {'accelX': 29440, 'accelY': 16150, 'accelZ': 539}, 'adcData': {'adcX': 0, 'adcY': 17164, 'adcZ': 8974}}
Sample 02921: {'mpuData': {'accelX': 36864, 'accelY': 13846, 'accelZ': 1051}, 'adcData': {'adcX': 0, 'adcY': 30210, 'adcZ': 56839}}
Sample 02922: {'mpuData': {'accelX': 26112, 'accelY': 16406, 'accelZ': 60186}, 'adcData': {'adcX': 0, 'adcY': 18178, 'adcZ': 61192}}
Sample 02923: {'mpuData': {'accelX': 27136, 'accelY': 18198, 'accelZ': 11035}, 'adcData': {'adcX': 0, 'adcY': 57606, 'adcZ': 4108}}
Sample 02924: {'mpuData': {'accelX': 35840, 'accelY': 16406, 'accelZ': 63770}, 'adcData': {'adcX': 0, 'adcY': 13324, 'adcZ': 3086}}
Sample 02925: {'mpuData': {'accelX': 32256, 'accelY': 14358, 'accelZ': 60442}, 'adcData': {'adcX': 0, 'adcY': 23042, 'adcZ': 52487}}
Sample 02926: {'mpuData': {'accelX': 28416, 'accelY': 18198, 'accelZ': 4123}, 'adcData': {'adcX': 0, 'adcY': 19202, 'adcZ': 61704}}
Sample 02927: {'mpuData': {'accelX': 35584, 'accelY': 19990, 'accelZ': 1819}, 'adcData': {'adcX': 0, 'adcY': 65030, 'adcZ': 9996}}
Sample 02928: {'mpuData': {'accelX': 36096, 'accelY': 21526, 'accelZ': 2331}, 'adcData': {'adcX': 0, 'adcY': 12812, 'adcZ': 4110}}
Sample 02929: {'mpuData': {'accelX': 37632, 'accelY': 19478, 'accelZ': 14363}, 'adcData': {'adcX': 0, 'adcY': 31490, 'adcZ': 56839}}
Sample 02930: {'mpuData': {'accelX': 31232, 'accelY': 21270, 'accelZ': 6427}, 'adcData': {'adcX': 0, 'adcY': 19458, 'adcZ': 61192}}
Sample 02931: {'mpuData': {'accelX': 33024, 'accelY': 24342, 'accelZ': 64282}, 'adcData': {'adcX': 0, 'adcY': 64774, 'adcZ': 10508}}
Sample 02932: {'mpuData': {'accelX': 40192, 'accelY': 21014, 'accelZ': 63258}, 'adcData': {'adcX': 0, 'adcY': 15628, 'adcZ': 6926}}
Sample 02933: {'mpuData': {'accelX': 40704, 'accelY': 23830, 'accelZ': 61722}, 'adcData': {'adcX': 0, 'adcY': 32770, 'adcZ': 55559}}
Sample 02934: {'mpuData': {'accelX': 40448, 'accelY': 25110, 'accelZ': 4123}, 'adcData': {'adcX': 0, 'adcY': 17154, 'adcZ': 61192}}
Sample 02935: {'mpuData': {'accelX': 41984, 'accelY': 17942, 'accelZ': 4379}, 'adcData': {'adcX': 0, 'adcY': 56070, 'adcZ': 4876}}
Sample 02936: {'mpuData': {'accelX': 40704, 'accelY': 24342, 'accelZ': 60954}, 'adcData': {'adcX': 0, 'adcY': 11532, 'adcZ': 4110}}
Sample 02937: {'mpuData': {'accelX': 41984, 'accelY': 19734, 'accelZ': 1563}, 'adcData': {'adcX': 0, 'adcY': 23810, 'adcZ': 50439}}
Sample 02938: {'mpuData': {'accelX': 44032, 'accelY': 16662, 'accelZ': 60954}, 'adcData': {'adcX': 0, 'adcY': 16642, 'adcZ': 60424}}
Sample 02939: {'mpuData': {'accelX': 47360, 'accelY': 23318, 'accelZ': 53786}, 'adcData': {'adcX': 0, 'adcY': 61446, 'adcZ': 7692}}
Sample 02940: {'mpuData': {'accelX': 41472, 'accelY': 21270, 'accelZ': 7707}, 'adcData': {'adcX': 0, 'adcY': 10764, 'adcZ': 2830}}
Sample 02941: {'mpuData': {'accelX': 40448, 'accelY': 20758, 'accelZ': 3611}, 'adcData': {'adcX': 0, 'adcY': 30210, 'adcZ': 54279}}
Sample 02942: {'mpuData': {'accelX': 44800, 'accelY': 22550, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 18946, 'adcZ': 61704}}
Sample 02943: {'mpuData': {'accelX': 44032, 'accelY': 21014, 'accelZ': 4123}, 'adcData': {'adcX': 0, 'adcY': 52230, 'adcZ': 3852}}
Sample 02944: {'mpuData': {'accelX': 41984, 'accelY': 18966, 'accelZ': 64026}, 'adcData': {'adcX': 0, 'adcY': 61963, 'adcZ': 60173}}
Sample 02945: {'mpuData': {'accelX': 48128, 'accelY': 13590, 'accelZ': 15899}, 'adcData': {'adcX': 0, 'adcY': 23810, 'adcZ': 50695}}
Sample 02946: {'mpuData': {'accelX': 41216, 'accelY': 18454, 'accelZ': 7707}, 'adcData': {'adcX': 0, 'adcY': 16386, 'adcZ': 60936}}
Sample 02947: {'mpuData': {'accelX': 43264, 'accelY': 12310, 'accelZ': 7963}, 'adcData': {'adcX': 0, 'adcY': 54022, 'adcZ': 4108}}
Sample 02948: {'mpuData': {'accelX': 43776, 'accelY': 13846, 'accelZ': 13851}, 'adcData': {'adcX': 0, 'adcY': 62731, 'adcZ': 60941}}
Sample 02949: {'mpuData': {'accelX': 43520, 'accelY': 21270, 'accelZ': 1051}, 'adcData': {'adcX': 0, 'adcY': 21762, 'adcZ': 49415}}
Sample 02950: {'mpuData': {'accelX': 41984, 'accelY': 11798, 'accelZ': 6171}, 'adcData': {'adcX': 0, 'adcY': 18434, 'adcZ': 59656}}
Sample 02951: {'mpuData': {'accelX': 41728, 'accelY': 21782, 'accelZ': 62746}, 'adcData': {'adcX': 0, 'adcY': 56582, 'adcZ': 5644}}
Sample 02952: {'mpuData': {'accelX': 39936, 'accelY': 21014, 'accelZ': 65050}, 'adcData': {'adcX': 0, 'adcY': 4620, 'adcZ': 65293}}
Sample 02953: {'mpuData': {'accelX': 38912, 'accelY': 23062, 'accelZ': 3867}, 'adcData': {'adcX': 0, 'adcY': 24578, 'adcZ': 49159}}
Sample 02954: {'mpuData': {'accelX': 39680, 'accelY': 22294, 'accelZ': 5915}, 'adcData': {'adcX': 0, 'adcY': 16642, 'adcZ': 58888}}
Sample 02955: {'mpuData': {'accelX': 38912, 'accelY': 21270, 'accelZ': 61978}, 'adcData': {'adcX': 0, 'adcY': 59910, 'adcZ': 5900}}
Sample 02956: {'mpuData': {'accelX': 40448, 'accelY': 23830, 'accelZ': 62234}, 'adcData': {'adcX': 0, 'adcY': 9740, 'adcZ': 3854}}
Sample 02957: {'mpuData': {'accelX': 34560, 'accelY': 16662, 'accelZ': 2331}, 'adcData': {'adcX': 0, 'adcY': 22530, 'adcZ': 43783}}
Sample 02958: {'mpuData': {'accelX': 39168, 'accelY': 23574, 'accelZ': 13083}, 'adcData': {'adcX': 0, 'adcY': 14850, 'adcZ': 57608}}
Sample 02959: {'mpuData': {'accelX': 40448, 'accelY': 18198, 'accelZ': 56602}, 'adcData': {'adcX': 0, 'adcY': 49158, 'adcZ': 2316}}
Sample 02960: {'mpuData': {'accelX': 39936, 'accelY': 25622, 'accelZ': 61722}, 'adcData': {'adcX': 0, 'adcY': 5644, 'adcZ': 6414}}
Sample 02961: {'mpuData': {'accelX': 38656, 'accelY': 21526, 'accelZ': 59674}, 'adcData': {'adcX': 0, 'adcY': 25346, 'adcZ': 46599}}
Sample 02962: {'mpuData': {'accelX': 39680, 'accelY': 30998, 'accelZ': 5147}, 'adcData': {'adcX': 0, 'adcY': 16386, 'adcZ': 57096}}
Sample 02963: {'mpuData': {'accelX': 37376, 'accelY': 22038, 'accelZ': 3611}, 'adcData': {'adcX': 0, 'adcY': 53510, 'adcZ': 1804}}
Sample 02964: {'mpuData': {'accelX': 35328, 'accelY': 22038, 'accelZ': 10523}, 'adcData': {'adcX': 0, 'adcY': 6668, 'adcZ': 2830}}
Sample 02965: {'mpuData': {'accelX': 34816, 'accelY': 22294, 'accelZ': 1563}, 'adcData': {'adcX': 0, 'adcY': 28162, 'adcZ': 44807}}
Sample 02966: {'mpuData': {'accelX': 41728, 'accelY': 21014, 'accelZ': 3611}, 'adcData': {'adcX': 0, 'adcY': 12802, 'adcZ': 55048}}
Sample 02967: {'mpuData': {'accelX': 35840, 'accelY': 16662, 'accelZ': 6683}, 'adcData': {'adcX': 0, 'adcY': 52742, 'adcZ': 4108}}
Sample 02968: {'mpuData': {'accelX': 38144, 'accelY': 18710, 'accelZ': 1563}, 'adcData': {'adcX': 0, 'adcY': 8972, 'adcZ': 4878}}
Sample 02969: {'mpuData': {'accelX': 32000, 'accelY': 16918, 'accelZ': 3867}, 'adcData': {'adcX': 0, 'adcY': 28930, 'adcZ': 44551}}
Sample 02970: {'mpuData': {'accelX': 39680, 'accelY': 21782, 'accelZ': 63258}, 'adcData': {'adcX': 0, 'adcY': 13570, 'adcZ': 55816}}
Sample 02971: {'mpuData': {'accelX': 40192, 'accelY': 19734, 'accelZ': 56602}, 'adcData': {'adcX': 0, 'adcY': 53510, 'adcZ': 5900}}
Sample 02972: {'mpuData': {'accelX': 34816, 'accelY': 20502, 'accelZ': 58906}, 'adcData': {'adcX': 0, 'adcY': 7692, 'adcZ': 4110}}
Sample 02973: {'mpuData': {'accelX': 42496, 'accelY': 22806, 'accelZ': 12571}, 'adcData': {'adcX': 0, 'adcY': 31490, 'adcZ': 42759}}
Sample 02974: {'mpuData': {'accelX': 43520, 'accelY': 18454, 'accelZ': 4891}, 'adcData': {'adcX': 0, 'adcY': 13314, 'adcZ': 53256}}
Sample 02975: {'mpuData': {'accelX': 37632, 'accelY': 19222, 'accelZ': 3867}, 'adcData': {'adcX': 0, 'adcY': 44294, 'adcZ': 65291}}
Sample 02976: {'mpuData': {'accelX': 36096, 'accelY': 13078, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 65291, 'adcZ': 1806}}
Sample 02977: {'mpuData': {'accelX': 39168, 'accelY': 18454, 'accelZ': 24603}, 'adcData': {'adcX': 0, 'adcY': 19970, 'adcZ': 36871}}
Sample 02978: {'mpuData': {'accelX': 38912, 'accelY': 21526, 'accelZ': 8219}, 'adcData': {'adcX': 0, 'adcY': 12034, 'adcZ': 53000}}
Sample 02979: {'mpuData': {'accelX': 36096, 'accelY': 22550, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 44550, 'adcZ': 61707}}
Sample 02980: {'mpuData': {'accelX': 35840, 'accelY': 21782, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 8460, 'adcZ': 6414}}
Sample 02981: {'mpuData': {'accelX': 40704, 'accelY': 17942, 'accelZ': 61210}, 'adcData': {'adcX': 0, 'adcY': 18434, 'adcZ': 36359}}
Sample 02982: {'mpuData': {'accelX': 35840, 'accelY': 22806, 'accelZ': 10779}, 'adcData': {'adcX': 0, 'adcY': 11266, 'adcZ': 54024}}
Sample 02983: {'mpuData': {'accelX': 35328, 'accelY': 23830, 'accelZ': 2331}, 'adcData': {'adcX': 0, 'adcY': 43782, 'adcZ': 64779}}
Sample 02984: {'mpuData': {'accelX': 35328, 'accelY': 25110, 'accelZ': 61466}, 'adcData': {'adcX': 0, 'adcY': 61451, 'adcZ': 64525}}
Sample 02985: {'mpuData': {'accelX': 41472, 'accelY': 28182, 'accelZ': 7963}, 'adcData': {'adcX': 0, 'adcY': 25346, 'adcZ': 37127}}
Sample 02986: {'mpuData': {'accelX': 37376, 'accelY': 18966, 'accelZ': 63514}, 'adcData': {'adcX': 0, 'adcY': 12034, 'adcZ': 53512}}
Sample 02987: {'mpuData': {'accelX': 43776, 'accelY': 16150, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 46854, 'adcZ': 62987}}
Sample 02988: {'mpuData': {'accelX': 42752, 'accelY': 23062, 'accelZ': 7963}, 'adcData': {'adcX': 0, 'adcY': 6924, 'adcZ': 5646}}
Sample 02989: {'mpuData': {'accelX': 37888, 'accelY': 24342, 'accelZ': 4891}, 'adcData': {'adcX': 0, 'adcY': 28930, 'adcZ': 36871}}
Sample 02990: {'mpuData': {'accelX': 40448, 'accelY': 24086, 'accelZ': 8219}, 'adcData': {'adcX': 0, 'adcY': 12034, 'adcZ': 54024}}
Sample 02991: {'mpuData': {'accelX': 34304, 'accelY': 27414, 'accelZ': 63770}, 'adcData': {'adcX': 0, 'adcY': 42246, 'adcZ': 61451}}
Sample 02992: {'mpuData': {'accelX': 35840, 'accelY': 22550, 'accelZ': 539}, 'adcData': {'adcX': 0, 'adcY': 5132, 'adcZ': 4110}}
Sample 02993: {'mpuData': {'accelX': 38912, 'accelY': 24854, 'accelZ': 10523}, 'adcData': {'adcX': 0, 'adcY': 26114, 'adcZ': 36615}}
Sample 02994: {'mpuData': {'accelX': 43520, 'accelY': 19478, 'accelZ': 1051}, 'adcData': {'adcX': 0, 'adcY': 10754, 'adcZ': 53256}}
Sample 02995: {'mpuData': {'accelX': 38144, 'accelY': 23318, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 42502, 'adcZ': 61451}}
Sample 02996: {'mpuData': {'accelX': 38400, 'accelY': 17430, 'accelZ': 11035}, 'adcData': {'adcX': 0, 'adcY': 7948, 'adcZ': 7950}}
Sample 02997: {'mpuData': {'accelX': 38912, 'accelY': 17686, 'accelZ': 10523}, 'adcData': {'adcX': 0, 'adcY': 29954, 'adcZ': 34311}}
Sample 02998: {'mpuData': {'accelX': 36096, 'accelY': 18710, 'accelZ': 59674}, 'adcData': {'adcX': 0, 'adcY': 9474, 'adcZ': 53256}}
Sample 02999: {'mpuData': {'accelX': 38400, 'accelY': 13590, 'accelZ': 1819}, 'adcData': {'adcX': 0, 'adcY': 41222, 'adcZ': 60939}}
Sample 03000: {'mpuData': {'accelX': 40192, 'accelY': 22038, 'accelZ': 61978}, 'adcData': {'adcX': 0, 'adcY': 5388, 'adcZ': 5390}}
Sample 03001: {'mpuData': {'accelX': 45824, 'accelY': 15638, 'accelZ': 64794}, 'adcData': {'adcX': 0, 'adcY': 28674, 'adcZ': 34567}}
Sample 03002: {'mpuData': {'accelX': 39168, 'accelY': 20246, 'accelZ': 2587}, 'adcData': {'adcX': 0, 'adcY': 8450, 'adcZ': 50952}}
Sample 03003: {'mpuData': {'accelX': 42496, 'accelY': 23318, 'accelZ': 14619}, 'adcData': {'adcX': 0, 'adcY': 39174, 'adcZ': 60939}}
Sample 03004: {'mpuData': {'accelX': 41984, 'accelY': 21526, 'accelZ': 2587}, 'adcData': {'adcX': 0, 'adcY': 4364, 'adcZ': 4366}}
Sample 03005: {'mpuData': {'accelX': 40448, 'accelY': 24854, 'accelZ': 11803}, 'adcData': {'adcX': 0, 'adcY': 28674, 'adcZ': 32519}}
Sample 03006: {'mpuData': {'accelX': 39424, 'accelY': 18710, 'accelZ': 3867}, 'adcData': {'adcX': 0, 'adcY': 62209, 'adcZ': 40712}}
Sample 03007: {'mpuData': {'accelX': 41472, 'accelY': 24854, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 41990, 'adcZ': 61451}}
Sample 03008: {'mpuData': {'accelX': 39680, 'accelY': 22806, 'accelZ': 61466}, 'adcData': {'adcX': 0, 'adcY': 3596, 'adcZ': 6414}}
Sample 03009: {'mpuData': {'accelX': 37120, 'accelY': 13078, 'accelZ': 65050}, 'adcData': {'adcX': 0, 'adcY': 31490, 'adcZ': 31751}}
Sample 03010: {'mpuData': {'accelX': 44032, 'accelY': 26902, 'accelZ': 64538}, 'adcData': {'adcX': 0, 'adcY': 7938, 'adcZ': 51464}}
Sample 03011: {'mpuData': {'accelX': 39936, 'accelY': 18198, 'accelZ': 12571}, 'adcData': {'adcX': 0, 'adcY': 38150, 'adcZ': 62219}}
Sample 03012: {'mpuData': {'accelX': 39424, 'accelY': 16918, 'accelZ': 27}, 'adcData': {'adcX': 0, 'adcY': 64779, 'adcZ': 4110}}
Sample 03013: {'mpuData': {'accelX': 41472, 'accelY': 20246, 'accelZ': 56858}, 'adcData': {'adcX': 0, 'adcY': 25602, 'adcZ': 29959}}
Sample 03014: {'mpuData': {'accelX': 49920, 'accelY': 24342, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 4098, 'adcZ': 48904}}
Sample 03015: {'mpuData': {'accelX': 40704, 'accelY': 16406, 'accelZ': 7707}, 'adcData': {'adcX': 0, 'adcY': 34566, 'adcZ': 60427}}
Sample 03016: {'mpuData': {'accelX': 38400, 'accelY': 22294, 'accelZ': 62234}, 'adcData': {'adcX': 0, 'adcY': 4620, 'adcZ': 9998}}
Sample 03017: {'mpuData': {'accelX': 41472, 'accelY': 17430, 'accelZ': 795}, 'adcData': {'adcX': 0, 'adcY': 20482, 'adcZ': 20487}}
Sample 03018: {'mpuData': {'accelX': 36608, 'accelY': 17686, 'accelZ': 7707}, 'adcData': {'adcX': 0, 'adcY': 4610, 'adcZ': 49160}}
Sample 03019: {'mpuData': {'accelX': 38400, 'accelY': 19478, 'accelZ': 12827}, 'adcData': {'adcX': 0, 'adcY': 33542, 'adcZ': 57611}}
Sample 03020: {'mpuData': {'accelX': 40704, 'accelY': 24342, 'accelZ': 3355}, 'adcData': {'adcX': 0, 'adcY': 5132, 'adcZ': 10766}}
Sample 03021: {'mpuData': {'accelX': 42496, 'accelY': 22806, 'accelZ': 1307}, 'adcData': {'adcX': 0, 'adcY': 29954, 'adcZ': 28935}}
Sample 03022: {'mpuData': {'accelX': 34816, 'accelY': 19734, 'accelZ': 5915}, 'adcData': {'adcX': 0, 'adcY': 4866, 'adcZ': 50952}}
Sample 03023: {'mpuData': {'accelX': 44288, 'accelY': 17686, 'accelZ': 57882}, 'adcData': {'adcX': 0, 'adcY': 33286, 'adcZ': 56843}}
Sample 03024: {'mpuData': {'accelX': 36608, 'accelY': 21270, 'accelZ': 12571}, 'adcData': {'adcX': 0, 'adcY': 5132, 'adcZ': 9230}}
Sample 03025: {'mpuData': {'accelX': 44800, 'accelY': 19222, 'accelZ': 65306}, 'adcData': {'adcX': 0, 'adcY': 28930, 'adcZ': 26375}}
Sample 03026: {'mpuData': {'accelX': 42240, 'accelY': 18710, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 4098, 'adcZ': 48392}}
Sample 03027: {'mpuData': {'accelX': 39168, 'accelY': 17430, 'accelZ': 65050}, 'adcData': {'adcX': 0, 'adcY': 32774, 'adcZ': 56075}}
Sample 03028: {'mpuData': {'accelX': 40448, 'accelY': 27670, 'accelZ': 5659}, 'adcData': {'adcX': 0, 'adcY': 11788, 'adcZ': 18190}}
Sample 03029: {'mpuData': {'accelX': 36352, 'accelY': 20246, 'accelZ': 52762}, 'adcData': {'adcX': 0, 'adcY': 34306, 'adcZ': 29959}}
Sample 03030: {'mpuData': {'accelX': 35840, 'accelY': 17942, 'accelZ': 64282}, 'adcData': {'adcX': 0, 'adcY': 4610, 'adcZ': 50184}}
Sample 03031: {'mpuData': {'accelX': 43264, 'accelY': 14870, 'accelZ': 15643}, 'adcData': {'adcX': 0, 'adcY': 37126, 'adcZ': 59147}}
Sample 03032: {'mpuData': {'accelX': 39168, 'accelY': 17686, 'accelZ': 7195}, 'adcData': {'adcX': 0, 'adcY': 6924, 'adcZ': 7950}}
Sample 03033: {'mpuData': {'accelX': 39168, 'accelY': 22806, 'accelZ': 6683}, 'adcData': {'adcX': 0, 'adcY': 36866, 'adcZ': 24839}}
Sample 03034: {'mpuData': {'accelX': 36352, 'accelY': 23318, 'accelZ': 283}, 'adcData': {'adcX': 0, 'adcY': 22786, 'adcZ': 521}}
Sample 03035: {'mpuData': {'accelX': 40448, 'accelY': 24854, 'accelZ': 6427}, 'adcData': {'adcX': 0, 'adcY': 28678, 'adcZ': 60939}}
Sample 03036: {'mpuData': {'accelX': 35072, 'accelY': 21014, 'accelZ': 58138}, 'adcData': {'adcX': 0, 'adcY': 7948, 'adcZ': 13838}}
Sample 03037: {'mpuData': {'accelX': 37376, 'accelY': 21270, 'accelZ': 65306}, 'adcData': {'adcX': 0, 'adcY': 35586, 'adcZ': 22023}}
